,SMILES,Ki (nM)
14348,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2-n2ccnc2)c2ccccc12,1.5599789968495277
14349,O=c1cc(oc2ccc(OCCCCCCN3CCNCC3c3ccccn3)cc12)-c1ccccc1,1.5599789968495277
14350,CCN(CC)CCN(C)CCc1ccc(Cl)c(Cl)c1,1.5600990148522278
14351,O=C1CC2(CCCC2)CC(=O)N1CCCCN1C2CCC1c1c(C2)[nH]c2ccccc12,1.5601190178526778
14352,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(F)cc(F)c2)CC1,1.560199029854478
14353,O=C(NCN1CCN(CC1)c1ccccc1C#N)c1ccccc1,1.5603780567085062
14354,CCn1cncc1-c1c[nH]c2c(F)cc(I)cc12,1.5603790568585287
14355,OC[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,1.560519077861679
14356,O=C(Cc1ccc2OCOc2c1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,1.5608191228684305
14357,CN1CCc2cc(Cl)c(O)cc2[C@H]2[C@H]1CCc1ccccc21,1.5608991348702306
14358,Clc1cc2CC(CCN3CCN(CC3)c3ccccn3)C(=O)c2cc1Cl,1.5613992098814822
14359,CNc1cccc(CNCC2CCN(CC2)C(=O)c2ccc(Cl)c(Cl)c2)n1,1.5617792668900334
14360,CCN1CCc2cc(OC)cc(Br)c2C1Cc1ccccc1O,1.5617792668900334
14361,Clc1cc2CC(CCN3CCN(CC3)c3ccccn3)C(=O)c2cc1Cl,1.5617792668900334
14362,CCCN1CCO[C@H]2[C@H]1CCc1ccc(cc21)C(C)=O,1.5617852677901685
14363,O=C(NCCCCN1CCN(CC1)c1ccc2ccccc2n1)C1CCC(CC1)c1ccccc1,1.5618192728909337
14364,O=C(NCCCCN1CCN(CC1)c1ccc2ccccc2n1)C1CCC(CC1)c1ccccc1,1.5618192728909337
14365,O=Cc1ccccc1-c1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)C1,1.561979296894534
14366,N#Cc1cccc(c1)[C@@H]1CCCN(CC2CC2)C1,1.561979296894534
14367,CCCCSC1CCc2ccc(cc12)\N=C\N1CCc2cc(OC)c(OC)cc2C1,1.561979296894534
14368,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,1.561979296894534
14369,N#Cc1ccc2[nH]c(CN3CCN(CC3)c3ccccc3)cc2c1,1.561979296894534
14370,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,1.561979296894534
14371,N#Cc1ccc2[nH]c(CN3CCN(CC3)c3ccccc3)cc2c1,1.561979296894534
14372,CCCN1CCc2nn3ccccc3c2C1,1.561979296894534
14373,C(N1CCN(CC1)c1ccccc1)c1ccc[nH]1,1.561979296894534
14374,COc1ccc(Br)cc1C(=O)NC[C@@H]1CCN(Cc2ccccc2)C1,1.561979296894534
14375,C[Si](C)(C)c1cccc2c(CN3CCN(CC3)c3ccc(Cl)cc3)cnn12,1.561979296894534
14376,CCCN(CCC)CC1CCc2ccsc2C1,1.5621193178976849
14377,Clc1ccc(cc1)N1CCN(CCCCCc2nc3ccccc3o2)CC1,1.562139320898135
14378,Oc1cc2CC[C@@H]3NCc4sc(cc4[C@H]3c2cc1O)C1CCCCC1,1.562179326899035
14379,FCCCN(CCN1CCCC1)CCc1ccc(Cl)c(Cl)c1,1.562199329899485
14380,CC(C)c1nc(CN2CC[C@@H](C2)c2ccccc2)cs1,1.5625593839075862
14381,NCC(O)c1ccc(O)c(O)c1,1.5625793869080362
14382,O=C1C(=COC11CCN(CCc2ccccc2)CC1)c1ccc2ccccc2c1,1.5625793869080362
14383,Cl.CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)CC1CC1c1cc(F)ccc1OC,1.5628594289143372
14384,C[C@@H]1[C@H]2CN(CCC3(CCCCC3)C(O)=O)CC[C@@H]2Cc2[nH]c3ccc(cc3c12)C(F)(F)F,1.563179476921538
14385,CC(C)(C)Oc1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,1.5631994799219884
14386,Cc1ccccc1N1CCC2CN(CCCSc3nnc(-c4cnccn4)n3C)CC12,1.5632194829224384
14387,O=C(N[C@H]1CC[C@H](CCN2CCc3ccc(cc3CC2)C#N)CC1)c1ccc2ccccc2c1,1.5632194829224384
14388,CCS(=O)(=O)c1ccc(OC)c(c1)-c1ccc(CN2CCOCC2)[nH]1,1.5632194829224384
14389,C[C@H]1CN(CCN1)c1ccnc2ccc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)cc12,1.5632194829224384
14390,COc1cc2ccccc2cc1C(=O)OCC1CCN(Cc2ccccc2)CC1,1.5632194829224384
14391,Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1,1.5632194829224384
14392,Cc1ccc2c(OCCN3CCC(Cc4cc5NC(=O)COc5cc4F)CC3)cc(Cl)cc2n1,1.5632194829224384
14393,[Br-].COc1ccc2n(cc(-c3[nH]c4cccc[n+]4c3C)c2c1)S(=O)(=O)c1ccccc1,1.5632194829224384
14394,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1ccc(Cl)cc1,1.5632194829224384
14395,Fc1cccc2OC3CNCC3Oc12,1.56322488373256
14396,CC(C)c1ccc(CS(=O)(=O)c2ccc(cc2)[C@@]23C[C@@H]2CNC3)cc1,1.5632250837625643
14397,FC(F)(F)c1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)[C@@]12C[C@@H]1CNC2,1.5632250837625643
14398,Cn1c(CN2CCC(CC2)c2ccccc2C(F)(F)F)nc2ccccc12,1.5632250837625643
14399,COc1cccc2C(=O)N(CCN3CCN(CC3)c3ccc(Cl)cc3)CCc12,1.563379506926039
14400,Cn1c2ncn(CCCN3CCN(CC3)c3cccc(Cl)c3)c2c(=O)n(C)c1=O,1.56371955793369
14401,C[C@H]1CN(CCCNC(=O)CN2CCc3ccccc3C2)C[C@@H](C)O1,1.5638795819372906
14402,COc1cc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1OCCCc1ccccc1,1.563979596939541
14403,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,1.563979596939541
14404,CCCN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,1.563979596939541
14405,O=c1cc(oc2ccc(OCCCCCCN3CCCCC3)cc12)C1CCCC1,1.563979596939541
14406,N[C@H]1CCCC[C@@H]1NC(=O)c1c2N[C@@H]3CCCC[C@H]3Nc2c2C(=O)c3ccccc3-c3ncnc1c23,1.563979596939541
14407,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,1.563979596939541
14408,C(N1CCC(CC1)n1ccc(c1)-c1cnco1)c1ccccc1,1.563979596939541
14409,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,1.563979596939541
14410,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4cc(I)ccc4o3)CC2)c1Cl,1.563979596939541
14411,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,1.563979596939541
14412,CN1CCN2[C@H](C1)c1ccccc1Cc1ccccc21,1.563979596939541
14413,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,1.563979596939541
14414,Clc1ccc(cc1Cl)N1CCN(Cc2cn3ccccc3n2)CC1,1.563979596939541
14415,CN1CCN(CC1)c1ccc(O)c2OCCOc12,1.563979596939541
14416,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,1.563979596939541
14417,C[C@@H]1OC(=N[C@H]1CN1CCN(CC1)c1ccccc1)c1ccccc1,1.563979596939541
14418,Clc1ccc(cc1)N1CCN(Cc2cnn3ccccc23)CC1,1.563979596939541
14419,CCCN[C@H]1CCc2ccc(OC)cc2C1,1.5640996149422413
14420,COc1cc(cc(OC)c1OC)C(=O)NN1c2ccccc2N=C(N2CCN(C)CC2)c2cc(Cl)ccc12,1.564579686953043
14421,COC(=O)C1(CC1CN1CCC(O)(CC1)c1ccc(Cl)cc1)c1ccccc1,1.564579686953043
14422,C(N1CCCN(CC1)c1nccs1)c1coc(n1)-c1ccccc1,1.564599689953493
14423,CC1(CCCCN2CCN(CC2)c2ccccn2)Cc2cc(Cl)ccc2C1=O,1.5646997049557434
14424,CCCN(CCC)C1CCc2cccc(O)c2C1,1.5648397259588938
14425,OC(=O)c1ccccc1C(=O)Nc1cccc2ccccc12,1.5648397259588938
14426,O=C(NC1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1)c1ccc2ncccc2c1,1.564939740961144
14427,O=C(Nc1ccccc1)Nc1cccc(CCN2CCN(CC2)c2ccccc2)c1,1.5649797469620443
14428,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccc(cc4)-c4ccsc4)n3C)CC2)CC1,1.5649797469620443
14429,COc1ccc(Br)cc1-c1nc(CN(C)C[C@@H]2CCN(Cc3ccccc3)C2)co1,1.5649797469620443
14430,CC1(CCCCN2CCN(CC2)c2ccccn2)Cc2cc(Cl)ccc2C1=O,1.565179776966545
14431,CC(C)(C)c1cc2[C@@H]3[C@H](CCc4cc(O)c(O)cc34)NCc2s1,1.565179776966545
14432,CN1CCc2cc(Cl)c(O)cc2[C@H](C1)c1ccccc1,1.5659798969845478
14433,CCS(=O)(=O)Nc1ccc2[C@H]3[C@H](CCc2c1)N(C)CCc1cc(Cl)c(O)cc31,1.5659798969845478
14434,Cc1nc2cc(C)nc(C)n2c1CN1CCN(CC1)c1ccc(Cl)c(Cl)c1,1.5659798969845478
14435,Clc1nccnc1N1CCN(CCCCN2C(=O)C3C4CCC(O4)C3S2(=O)=O)CC1,1.5659798969845478
14436,Fc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ncc(F)cn2)cc1,1.5661799269890484
14437,Fc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ncc(F)cn2)cc1,1.5661799269890484
14438,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccccc3)C2)nnc1-c1cccnc1,1.5661999299894984
14439,COc1ccc2n(cc(C3=CCNCC3)c2c1)S(=O)(=O)c1cncc2ccccc12,1.566359953993099
14440,COc1ccc2n(cc(C3=CCNCC3)c2c1)S(=O)(=O)c1cncc2ccccc12,1.566359953993099
14441,Cc1cccc(NC(=O)CN2CCN(CC2)c2ccccn2)c1,1.566379956993549
14442,Clc1cccc(c1)N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,1.566439965994899
14443,Clc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC33CCCCC3)CC2)cc1,1.5664799719957994
14444,CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,1.5664999749962494
14445,Oc1ccc2C[C@@H]3CCCN(CCN4CCN(CC4)c4ccccc4)[C@@H]3Cc2c1,1.5664999749962494
14446,CN1CCN(CCCOc2ccc(cc2)-c2nc3ccccc3[nH]2)CC1,1.5666399959994
14447,CCCN(CCC)C1CCc2[nH]ncc2C1,1.5666399959994
14448,CCCN(CCC)C1CCc2nc(OC)ccc2C1,1.5666399959994
14449,C(COc1ccc(cc1)-c1nc2ccccc2n1C\C=C\Cn1c(nc2ccccc12)-c1ccc(OCCCN2CCOCC2)cc1)CN1CCOCC1,1.5666399959994
14450,CCN(CC)CCCOc1ccc(cc1)-c1nc2ccccc2n1C\C=C\Cn1c(C)nc2ccccc12,1.5666399959994
14451,CN1CCN(CCCOc2ccc(cc2)-c2nc3ccccc3[nH]2)CC1,1.5666399959994
14452,CN1CCc2cc(O)cc-3c2[C@H]1Cc1cccc(OCCO)c-31,1.5667800170025503
14453,O[C@@H](CCCN1CCN(CC1)c1ncc(F)cn1)c1ccc(F)cc1,1.5669000350052509
14454,CCCN(CCC)[C@H]1CCc2ccc(OC)cc2C1,1.5670000500075012
14455,C(CCc1cc(no1)-c1ccccc1)CN1CCN(CC1)c1ccccc1,1.5673000950142522
14456,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1)c1ccc2OCOc2c1,1.5674201130169525
14457,NCCc1ccc(O)c(O)c1,1.567580137020553
14458,CN1CCc2cccc-3c2[C@H]1Cc1cccc(-c2c(C)cccc2O)c-31,1.567580137020553
14459,FC1(CNCc2cccc(n2)-c2nccs2)CCN(CC1)C(=O)c1ccc(Cl)c(Cl)c1,1.5677401610241537
14460,Clc1ccc(cc1Cl)C(=O)N1CCC(CNCc2cccc(n2)-c2nccs2)CC1,1.5677401610241537
14461,COc1ccc(cc1OC)-c1cc(CCCCN2CCN(CC2)c2ccccc2)on1,1.5677401610241537
14462,CCCN1CCO[C@H]2[C@H]1CCc1ccc(cc21)C(=O)NCc1ccc(OC)cc1,1.5677489623443517
14463,CCCN1CCC[C@H](C1)c1cccc(c1)S(=O)(=O)N(C)C,1.5677801670250535
14464,O=C(N[C@H](CN1CCN(Cc2ccccc2)CC1)Cc1ccccc1)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,1.567860179026854
14465,CN1CCCN(CC1)c1ccc(O)c2NC(=O)COc12,1.5679801970295544
14466,N#Cc1cc(CN2CCN(CC2)c2ccccc2)c[nH]1,1.5679801970295544
14467,Clc1ccc(cc1)-c1cc([nH]n1)C1CCCCN1Cc1ccccc1,1.5679801970295544
14468,COc1cccc2C(CCCN3CCN(CC3)c3ccc(Cl)cc3)CCCc12,1.5679801970295544
14469,C(N1CCC(CC1)n1ccc(c1)-c1cnco1)c1ccccc1,1.5679801970295544
14470,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,1.5679801970295544
14471,COc1ccccc1N1CCN(Cc2cn(CCOCCOCCF)nn2)CC1,1.5679801970295544
14472,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,1.5679801970295544
14473,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,1.5679801970295544
14474,Oc1ccc(CC2NCCc3cc(O)c(O)cc23)cc1O,1.5679801970295544
14475,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,1.5679801970295544
14476,OC1CCN(CCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,1.5679801970295544
14477,Clc1ccc(cc1)N1CCN(Cc2cc3ccccn3n2)CC1,1.5679801970295544
14478,Fc1cccc(n1)N1CCN(Cc2cc3ccccn3n2)CC1,1.5679801970295544
14479,Cc1cccc(c1)N1CCN(CCCCNC(=O)[C@H]2CCc3ccccc3N2)CC1,1.5682202330349553
14480,Fc1ccc(cc1)N1CCN(CCNc2cncc(Cl)n2)CC1,1.5683802570385557
14481,Clc1ccc(CCN2C3CCC2c2c(C3)[nH]c3ccccc23)cc1Cl,1.5685802870430563
14482,Cc1cccc2N(CCc12)C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,1.5686002900435063
14483,CC(C)c1nc2c(ccnc2n1Cc1cccc(F)c1)N1CCNCC1,1.5687003050457569
14484,CCN(CC)CCCOc1ccc(cc1)-c1nc2ccccc2n1Cc1ccc(Cn2c(nc3ccccc23)-c2ccc(OCCCN(CC)CC)cc2)cc1,1.568740311046657
14485,CCCN1CCC[C@H](C1)c1cccc(OC)c1,1.5687803170475572
14486,Oc1ccccc1N1CCN(CCCCNC(=O)c2ccc(cc2)-c2ccsc2)CC1,1.5689603440516078
14487,CN(C)CCCCCCN1CCc2cc(Cl)c(O)cc2C(C1)c1ccccc1,1.5689803470520578
14488,CN(C)CCCCN1CCc2cc(Cl)c(O)cc2C(C1)c1ccccc1,1.5689803470520578
14489,Fc1ccc(cc1)-c1ncccc1N1CCN(CCOCCC(=O)NCc2ccc(cc2)C(F)(F)F)CC1,1.5691803770565584
14490,CCCN1CCc2cc(OC)cc3Oc4ccccc4CC1c23,1.569320398059709
14491,COc1ccc(cc1)-c1ncc(CN(C)Cc2ccccc2)[nH]1,1.569380407061059
14492,Cn1ccc2c1CCCN(CCN1CCC(C1)c1noc3ccccc13)C2=O,1.5694804220633094
14493,Cn1ccc2c1CCCN(CCN1CCC(C1)c1noc3ccccc13)C2=O,1.5694804220633094
14494,CN1CCc2cc(Cl)c(O)cc2[C@H]2[C@@H]1CCc1ccccc21,1.5695004250637596
14495,COc1cccc2C(CCCCCCN3CCN(CC3)C3CCCCC3)CCCc12,1.5695804370655595
14496,CCc1nc2c(ccnc2n1Cc1cccc(F)c1)N1CCNCC1,1.56962044306646
14497,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cccc(Cl)c1,1.5698604790718609
14498,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cccc(F)c1,1.5698604790718609
14499,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C,1.5699804970745612
14500,Cc1cccc(c1)C(=O)NCN1CCC(CC1)c1ccccn1,1.5699804970745612
14501,CCCN(CCC)C1CCc2cccc(O)c2C1,1.5699804970745612
14502,Cc1nc2cc(C)nc(C)n2c1CN1CCN(CC1)c1ccc(F)cc1,1.5699804970745612
14503,Cc1cccc(c1)C(=O)NCN1CCC(CC1)c1ccccn1,1.5699804970745612
14504,Clc1ccc(cc1Cl)N1CCN(Cc2cn3cc(Br)ccc3n2)CC1,1.5699804970745612
14505,OC(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,1.5699804970745612
14506,N#Cc1ccc2[nH]cc(CN3CCN(CC3)c3ccccc3)c2c1,1.5699804970745612
14507,C(N1CCN(CC1)c1ccncc1)c1cnc([nH]1)-c1ccccc1,1.5699804970745612
14508,Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1,1.5699804970745612
14509,CNCCCN1c2ccccc2CCc2ccccc12,1.5699804970745612
14510,O=C1c2ccccc2CCC11CCN(Cc2ccccc2)CC1,1.5701005150772616
14511,CCCN(CCC)C1COc2c(C1)ccc1sc(N)nc21,1.570180527079062
14512,COc1ccc2CN(CC(CO)N3CCC(CC3)c3noc4cc(F)ccc34)Cc2c1,1.570520578086713
14513,COc1cccc2cc3CN(CCCCN4CCn5c(cc6ccccc56)C4=O)CCn3c12,1.5705805870880631
14514,CC[C@@H]1Cc2c(O)c(O)ccc2[C@H](CN)O1,1.5705805870880631
14515,Cl.Clc1ccc(cc1)C(=O)CCCN1CCCc2ccccc2C1,1.5709406410961644
14516,CCCCCCN1CCC(C1)c1cccc(O)c1,1.571080662099315
14517,Clc1c(nc2ccccn12)C(=O)NCCCCN1CCN(CC1)c1ccnc2ccccc12,1.5712006801020153
14518,Clc1c(nc2ccccn12)C(=O)NCCCCN1CCN(CC1)c1ccnc2ccccc12,1.5712006801020153
14519,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2ncc(C)c3OCCc23)CC1,1.5712606891033656
14520,C(C1NCCc2ccccc12)c1ccccc1,1.571380707106066
14521,COc1cc2CCN(CCNC(=O)c3cc(Br)ccc3OC)Cc2cc1OC,1.571380707106066
14522,CNCCCCCCN1CCc2cc(Cl)c(O)cc2C(C1)c1ccccc1,1.571380707106066
14523,O=C(Cc1ccccc1)Nc1cccc(CCN2CCN(CC2)c2ccccc2)c1,1.5714807221083162
14524,Cl.Clc1ccc(cc1)C(=O)CCCN1CCCc2ccccc2C1,1.5715407311096663
14525,CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(C(C)=O)c3c2C1,1.5718207731159677
14526,CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(C=O)c3c2C1,1.5718207731159677
14527,COc1ccccc1N1CCN(CCCC[C@@H]2CCCN2C(=O)C2CCCCC2)CC1,1.5718807821173175
14528,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,1.5719807971195678
14529,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,1.5719807971195678
14530,CN1CCc2ccc3[C@H](NC(C)=O)c4cccc5C[C@@H]1c2c3-c45,1.5719807971195678
14531,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,1.5719807971195678
14532,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,1.5719807971195678
14533,CN(C)CCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,1.5719807971195678
14534,CC1=C(C)C(=O)N(C2CCC(CC2)N2CCN(CC2)c2cccc(c2)C(F)(F)F)C1=O,1.5719807971195678
14535,Oc1cc2CC[C@H]3NCc4nc5CCCCc5cc4[C@@H]3c2cc1O,1.5719807971195678
14536,CCN(CC)CCCCCCOc1ccc2oc(cc(=O)c2c1)-c1ccccc1,1.5719807971195678
14537,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,1.5719807971195678
14538,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,1.5719807971195678
14539,Oc1cc2C(CNCc2cc1Cl)c1ccccc1,1.5723808571285691
14540,CCC(=O)Nc1nc(C)c([nH]1)-c1ccc2ccn(c2c1)S(=O)(=O)c1ccccc1,1.57260089013352
14541,Cc1cc(nc(n1)C(F)(F)F)N1CCN(CCCCNC(=O)c2cn3ccccc3n2)CC1,1.572900935140271
14542,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2cccc(c2)C#N)c2ccccc12,1.5729409411411712
14543,CN1CCc2ccc3[C@H](NC(C)=O)c4cccc5C[C@@H]1c2c3-c45,1.5729809471420713
14544,C(N1C2CCC1c1c(C2)[nH]c2ccccc12)c1ccccc1,1.5729809471420713
14545,CN(C)C(=O)C(CCNCCc1ccccc1)(c1ccccc1)c1ccccc1,1.5729809471420713
14546,CN1CCN(CC1)C1=Nc2cccnc2Nc2ccccc12,1.5730209531429715
14547,COc1cccc2C(CCCCN3CCN(CC3)C3CCCCC3)CCCc12,1.5733810071510723
14548,Oc1ccc2CCC3C(OCCN3CCc3cccs3)c2c1,1.573501025153773
14549,Oc1ccc2CCC3C(OCCN3CCc3ccccc3)c2c1,1.573501025153773
14550,COc1cccc(c1)C(=O)NCCN1CCN(CC1)c1cccc(Cl)c1Cl,1.5735810371555734
14551,CN1CCN(CCCNC(=O)c2cc(=O)c3ccccc3[nH]2)CC1,1.5736410461569237
14552,NCCc1ccc(O)c(O)c1,1.573781067160074
14553,CC(C)c1ncc2c(ccn(CCN3CCN(CC3)c3nsc4ccccc34)c2=O)n1,1.573781067160074
14554,CC(C)c1ncc2c(ccn(CCN3CCN(CC3)c3nsc4ccccc34)c2=O)n1,1.573781067160074
14555,Oc1cc2OCC3NCc4ccccc4C3c2cc1O,1.573981097164575
14556,Clc1ccc(cc1)N1CCN(Cc2cnn3c(cccc23)C#C)CC1,1.573981097164575
14557,N#Cc1c[nH]c(CN2CCN(CC2)c2ccccc2)c1,1.573981097164575
14558,CN(CCCCNC(=O)c1ccc-2c(Cc3ccccc-23)c1)[C@@H]1Cc2cccc3[nH]c(=O)n(C1)c23,1.573981097164575
14559,Clc1ccc(cc1Cl)N1CCN(Cc2cn3cc(Br)ccc3n2)CC1,1.573981097164575
14560,COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(CC2)c2ccccc2)[C@@H](C)O1,1.573981097164575
14561,O=Cc1ccc(cc1)-c1ccc(cc1)C(=O)NC1CCN(Cc2ccccc2)C1,1.573981097164575
14562,COc1ccc2c3CCN(Cc4ccc(cc4)C(F)(F)F)Cc3c(=O)oc2c1,1.573981097164575
14563,COc1ccc(cc1)-c1cc(=O)c2cc(OCCCCCCN3CCC(O)CC3)ccc2o1,1.573981097164575
14564,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccccc2)CC1,1.573981097164575
14565,Cc1c2c(CCN(CCN3CCC(=CC3)c3noc4ccccc34)C2=O)nn1C,1.574101115167275
14566,Cc1c2c(CCN(CCN3CCC(=CC3)c3noc4ccccc34)C2=O)nn1C,1.574101115167275
14567,Oc1cc2[C@@H](NCCc2cc1Cl)c1ccccc1,1.5742811421713256
14568,CN([C@H]1CCCC[C@H]1N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1,1.5745011751762763
14569,Cc1nc(no1)-c1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,1.5745411811771766
14570,Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N,1.5747812171825777
14571,Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N,1.5747812171825777
14572,Oc1cc2[C@@H](NCCc2cc1Cl)c1ccccc1,1.574981247187078
14573,COc1ccc(cc1OC)-c1ncc(CN(C)Cc2ccccc2)[nH]1,1.574981247187078
14574,CCCN(CCC)[C@H]1CCc2c(F)ccc(O)c2C1,1.5751812771915787
14575,COc1cc2CCN(C)[C@@H]3Cc4ccc(C)c(O)c4-c(c1)c23,1.5751812771915787
14576,COc1ccccc1N1CCC2(CCN(CCCCNC(=O)c3ccc(cc3)N(C)C)CC2)CC1,1.5752212831924788
14577,CN1CCN(CC1)c1ccccc1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc12,1.5754213131969794
14578,CN(C)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,1.57558133720058
14579,CSc1ccc2N(CCc2c1)C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,1.57558133720058
14580,CN(CCN1C2CCC1c1c(C2)[nH]c2ccccc12)C(=O)Cc1ccc(Cl)c(Cl)c1,1.5757813672050809
14581,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2cccnc2)CC1,1.5759813972095813
14582,OC1CCN(CCCCCCOc2ccc3oc(cc(=O)c3c2)-c2ccc(F)cc2)CC1,1.5759813972095813
14583,CCCN1CCC(CC1)c1cccc(c1)S(=O)(=O)C1CCCC1,1.5759813972095813
14584,COc1c(cc(Br)c2ccccc12)C(=O)NCCCCN1CCN(CC1)c1cccc(Cl)c1Cl,1.5759813972095813
14585,COc1ccc(Br)cc1-c1nc(CN(C)C[C@@H]2CCN(Cc3ccccc3)C2)co1,1.5759813972095813
14586,CCCN(CCC)[C@H]1CCn2c(C)ccc2C1,1.5759813972095813
14587,CCCN[C@@H]1CCc2c(CS(=O)(=O)C(F)(F)F)cccc2C1,1.5759813972095813
14588,CC[NH+](CCC(=O)N1CCc2ccccc12)CC1CCCO1,1.5759813972095813
14589,COc1ccc2n(cc(-c3c(C)nc(N)n3CC(F)F)c2c1)S(=O)(=O)c1ccccc1,1.5760214032104816
14590,O=C1CCc2ccccc2N1CCCN1CCN(Cc2ccccc2)CC1,1.5760214032104816
14591,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3C(F)(F)F)C2)n1C,1.5760214032104816
14592,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2NC2CCCCC2)c2ccccc12,1.5763414512176823
14593,CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,1.5764414662199329
14594,CC(C)OCc1ccc2Sc3ccccc3C(=Cn12)N1CCN(C)CC1,1.576461469220383
14595,COc1ccc(-c2cc(CCCCN3CCN(CC3)C(c3ccccc3)c3ccccc3)on2)c(OC)c1,1.5765414812221834
14596,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,1.5765414812221834
